sport,league_name,espn_slug,proposed_new_id,work_package,adapter_family,is_college,discovery_url,scoreboard_url,sample_event_id,sample_event_date,sample_file,evidence_level,activation_status,summary_url,summary_probe_http,teams_url,teams_probe_count,standings_url,standings_probe_nonempty,notes
soccer,Belgian Pro League Promotion/Relegation Playoffs,bel.promotion.relegation,espn:soccer:bel.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bel.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bel.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bel.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bel.promotion.relegation/standings,not-established,
soccer,Spanish LALIGA 2,esp.2,espn:soccer:esp.2,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.2/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.2/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.2/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/esp.2/standings,not-established,
soccer,German 2. Bundesliga,ger.2,espn:soccer:ger.2,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ger.2/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ger.2/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ger.2/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ger.2/standings,not-established,
soccer,Italian Serie B,ita.2,espn:soccer:ita.2,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ita.2/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ita.2/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ita.2/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ita.2/standings,not-established,
soccer,French Ligue 1 Promotion/Relegation Playoffs,fra.1.promotion.relegation,espn:soccer:fra.1.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.1.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.1.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.1.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fra.1.promotion.relegation/standings,not-established,
soccer,French Ligue 2,fra.2,espn:soccer:fra.2,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.2/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.2/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fra.2/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fra.2/standings,not-established,
soccer,Portuguese Primeira Liga Promotion/Relegation Playoffs,por.1.promotion.relegation,espn:soccer:por.1.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/por.1.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/por.1.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/por.1.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/por.1.promotion.relegation/standings,not-established,
soccer,Austrian Bundesliga,aut.1,espn:soccer:aut.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/aut.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/aut.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/aut.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/aut.1/standings,not-established,
soccer,Greek Super League,gre.1,espn:soccer:gre.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/gre.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/gre.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/gre.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/gre.1/standings,not-established,
soccer,Chinese Super League,chn.1,espn:soccer:chn.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/chn.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/chn.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/chn.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/chn.1/standings,not-established,
soccer,CONMEBOL-UEFA Club Challenge,global.club_challenge,espn:soccer:global.club_challenge,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/global.club_challenge/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/global.club_challenge/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/global.club_challenge/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/global.club_challenge/standings,not-established,
soccer,Dutch Johan Cruyff Shield,ned.supercup,espn:soccer:ned.supercup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.supercup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.supercup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.supercup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ned.supercup/standings,not-established,
soccer,Pinatar Cup,global.pinatar_cup,espn:soccer:global.pinatar_cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/global.pinatar_cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/global.pinatar_cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/global.pinatar_cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/global.pinatar_cup/standings,not-established,
soccer,Emirates Cup,friendly.emirates_cup,espn:soccer:friendly.emirates_cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/friendly.emirates_cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/friendly.emirates_cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/friendly.emirates_cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/friendly.emirates_cup/standings,not-established,
soccer,Trofeo Joan Gamper,esp.joan_gamper,espn:soccer:esp.joan_gamper,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.joan_gamper/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.joan_gamper/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/esp.joan_gamper/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/esp.joan_gamper/standings,not-established,
soccer,Japanese J.League World Challenge,jpn.world_challenge,espn:soccer:jpn.world_challenge,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/jpn.world_challenge/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/jpn.world_challenge/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/jpn.world_challenge/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/jpn.world_challenge/standings,not-established,
soccer,Arnold Clark Cup,global.arnold.clark_cup,espn:soccer:global.arnold.clark_cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/global.arnold.clark_cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/global.arnold.clark_cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/global.arnold.clark_cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/global.arnold.clark_cup/standings,not-established,
soccer,CONMEBOL Pre-Olympic Tournament,fifa.conmebol.olympicsq,espn:soccer:fifa.conmebol.olympicsq,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.conmebol.olympicsq/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.conmebol.olympicsq/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.conmebol.olympicsq/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.conmebol.olympicsq/standings,not-established,
soccer,Men's Olympic Qualifying Playoff,fifa.concacaf.olympicsq,espn:soccer:fifa.concacaf.olympicsq,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.concacaf.olympicsq/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.concacaf.olympicsq/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.concacaf.olympicsq/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.concacaf.olympicsq/standings,not-established,
soccer,Concacaf Women's Olympic Qualifying,fifa.w.concacaf.olympicsq,espn:soccer:fifa.w.concacaf.olympicsq,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.w.concacaf.olympicsq/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.w.concacaf.olympicsq/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.w.concacaf.olympicsq/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.w.concacaf.olympicsq/standings,not-established,
soccer,FIFA Under-17 World Cup,fifa.world.u17,espn:soccer:fifa.world.u17,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world.u17/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world.u17/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world.u17/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.world.u17/standings,not-established,
soccer,FIFA Under-17 Women's World Cup,fifa.wworld.u17,espn:soccer:fifa.wworld.u17,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wworld.u17/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wworld.u17/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.wworld.u17/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.wworld.u17/standings,not-established,
soccer,UEFA European Under-21 Championship Qualifying,uefa.euro_u21_qual,espn:soccer:uefa.euro_u21_qual,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro_u21_qual/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro_u21_qual/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro_u21_qual/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/uefa.euro_u21_qual/standings,not-established,
soccer,UEFA European Under-19 Championship,uefa.euro.u19,espn:soccer:uefa.euro.u19,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro.u19/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro.u19/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/uefa.euro.u19/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/uefa.euro.u19/standings,not-established,
soccer,Under-21 International Friendly,fifa.friendly_u21,espn:soccer:fifa.friendly_u21,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.friendly_u21/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.friendly_u21/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.friendly_u21/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/fifa.friendly_u21/standings,not-established,
soccer,German Bundesliga 2. Promotion/Relegation Playoffs,ger.2.promotion.relegation,espn:soccer:ger.2.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ger.2.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ger.2.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ger.2.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ger.2.promotion.relegation/standings,not-established,
